id,teks,label,tokoh
19372,3865,netral,Prabowo Subianto
19373,3866,netral,Prabowo Subianto
19374,3867,netral,Prabowo Subianto
19375,3868,netral,Prabowo Subianto
19376,3869,netral,Prabowo Subianto
19377,3871,netral,Prabowo Subianto
19378,3872,netral,Prabowo Subianto
19379,3873,netral,Prabowo Subianto
19380,3874,netral,Prabowo Subianto
19381,3875,netral,Prabowo Subianto
19382,3876,netral,Prabowo Subianto
19383,3877,netral,Prabowo Subianto
19384,3878,netral,Prabowo Subianto
19385,3879,netral,Prabowo Subianto
19386,3880,netral,Prabowo Subianto
19387,3881,netral,Prabowo Subianto
19388,3885,netral,Prabowo Subianto
19389,3887,netral,Prabowo Subianto
19390,3888,netral,Prabowo Subianto
19391,3889,netral,Prabowo Subianto
19392,3892,netral,Prabowo Subianto
19393,3893,netral,Prabowo Subianto
19394,3894,netral,Prabowo Subianto
19395,3895,netral,Prabowo Subianto
19396,3896,netral,Prabowo Subianto
19397,3897,netral,Prabowo Subianto
19398,3899,netral,Prabowo Subianto
19399,3900,netral,Prabowo Subianto
19400,3901,netral,Prabowo Subianto
19401,3902,netral,Prabowo Subianto
19402,3903,netral,Prabowo Subianto
19403,3904,netral,Prabowo Subianto
19404,3907,netral,Prabowo Subianto
19405,3908,netral,Prabowo Subianto
19406,3909,netral,Prabowo Subianto
19407,3911,netral,Prabowo Subianto
19408,3912,netral,Prabowo Subianto
19409,3913,netral,Prabowo Subianto
19410,3914,netral,Prabowo Subianto
19411,3915,netral,Prabowo Subianto
19412,3916,netral,Prabowo Subianto
19413,3917,netral,Prabowo Subianto
19414,3918,netral,Prabowo Subianto
19415,3919,netral,Prabowo Subianto
19416,3921,netral,Prabowo Subianto
19417,3922,netral,Prabowo Subianto
19418,3923,netral,Prabowo Subianto
19419,3924,netral,Prabowo Subianto
19420,3925,netral,Prabowo Subianto
19421,3926,netral,Prabowo Subianto
19422,3927,netral,Prabowo Subianto
19423,3928,netral,Prabowo Subianto
19424,3930,netral,Prabowo Subianto
19425,3932,netral,Prabowo Subianto
19426,3933,netral,Prabowo Subianto
19427,3934,netral,Prabowo Subianto
19428,3935,netral,Prabowo Subianto
19429,3936,netral,Prabowo Subianto
19430,3938,netral,Prabowo Subianto
19431,3939,netral,Prabowo Subianto
19432,3940,netral,Prabowo Subianto
19433,3943,netral,Prabowo Subianto
19434,3944,netral,Prabowo Subianto
19435,3945,netral,Prabowo Subianto
19436,3946,netral,Prabowo Subianto
19437,3949,netral,Prabowo Subianto
19438,3950,netral,Prabowo Subianto
19439,3951,netral,Prabowo Subianto
19440,3952,netral,Prabowo Subianto
19441,3953,netral,Prabowo Subianto
19442,3954,netral,Prabowo Subianto
19443,3955,netral,Prabowo Subianto
19444,3956,netral,Prabowo Subianto
19445,3957,netral,Prabowo Subianto
19446,3958,netral,Prabowo Subianto
19447,3959,netral,Prabowo Subianto
19448,3960,netral,Prabowo Subianto
19449,3961,netral,Prabowo Subianto
19450,3962,netral,Prabowo Subianto
19451,3963,netral,Prabowo Subianto
19452,3964,netral,Prabowo Subianto
19453,3965,netral,Prabowo Subianto
19454,3966,netral,Prabowo Subianto
19455,3967,netral,Prabowo Subianto
19456,3970,netral,Prabowo Subianto
19457,3971,netral,Prabowo Subianto
19458,3972,netral,Prabowo Subianto
19459,3973,netral,Prabowo Subianto
19460,3974,netral,Prabowo Subianto
19461,3975,netral,Prabowo Subianto
19462,3976,netral,Prabowo Subianto
19463,3977,netral,Prabowo Subianto
19464,3978,netral,Prabowo Subianto
19465,3979,netral,Prabowo Subianto
19466,3980,netral,Prabowo Subianto
19467,3981,netral,Prabowo Subianto
19468,3982,netral,Prabowo Subianto
19469,3983,netral,Prabowo Subianto
19470,3984,netral,Prabowo Subianto
19471,3985,netral,Prabowo Subianto
19472,3986,netral,Prabowo Subianto
19473,3987,netral,Prabowo Subianto
19474,3988,netral,Prabowo Subianto
19475,3989,netral,Prabowo Subianto
19476,3990,netral,Prabowo Subianto
19477,3991,netral,Prabowo Subianto
19478,3992,netral,Prabowo Subianto
19479,3994,netral,Prabowo Subianto
19480,3996,netral,Prabowo Subianto
19481,3998,netral,Prabowo Subianto
19482,4001,netral,Prabowo Subianto
19483,4002,netral,Prabowo Subianto
19484,4007,netral,Prabowo Subianto
19485,4009,netral,Prabowo Subianto
19486,4012,netral,Prabowo Subianto
19487,4013,netral,Prabowo Subianto
19488,4014,netral,Prabowo Subianto
19489,4015,netral,Prabowo Subianto
19490,4016,netral,Prabowo Subianto
19491,4017,netral,Prabowo Subianto
19492,4018,netral,Prabowo Subianto
19493,4019,netral,Prabowo Subianto
19494,4020,netral,Prabowo Subianto
19495,4021,netral,Prabowo Subianto
19496,4022,netral,Prabowo Subianto
19497,4023,netral,Prabowo Subianto
19498,4024,netral,Prabowo Subianto
19499,4026,netral,Prabowo Subianto
19500,4027,netral,Prabowo Subianto
19501,4028,netral,Prabowo Subianto
19502,4029,netral,Prabowo Subianto
19503,4030,netral,Prabowo Subianto
19504,4031,netral,Prabowo Subianto
19505,4032,netral,Prabowo Subianto
19506,4033,netral,Prabowo Subianto
19507,4035,netral,Prabowo Subianto
19508,4036,netral,Prabowo Subianto
19509,4037,netral,Prabowo Subianto
19510,4038,netral,Prabowo Subianto
19511,4039,netral,Prabowo Subianto
19512,4040,netral,Prabowo Subianto
19513,4041,netral,Prabowo Subianto
19514,4042,netral,Prabowo Subianto
19515,4043,netral,Prabowo Subianto
19516,4044,netral,Prabowo Subianto
19517,4046,netral,Prabowo Subianto
19518,4047,netral,Prabowo Subianto
19519,4048,netral,Prabowo Subianto
19520,4049,netral,Prabowo Subianto
19521,4050,netral,Prabowo Subianto
19522,4052,netral,Prabowo Subianto
19523,4053,netral,Prabowo Subianto
19524,4054,netral,Prabowo Subianto
19525,4055,netral,Prabowo Subianto
19526,4056,netral,Prabowo Subianto
19527,4057,netral,Prabowo Subianto
19528,4058,netral,Prabowo Subianto
19529,4059,netral,Prabowo Subianto
19530,4061,netral,Prabowo Subianto
19531,4062,netral,Prabowo Subianto
19532,4064,netral,Prabowo Subianto
19533,4065,netral,Prabowo Subianto
19534,4066,netral,Prabowo Subianto
19535,4067,netral,Prabowo Subianto
19536,4068,netral,Prabowo Subianto
19537,4070,netral,Prabowo Subianto
19538,4071,netral,Prabowo Subianto
19539,4072,netral,Prabowo Subianto
19540,4073,netral,Prabowo Subianto
19541,4074,netral,Prabowo Subianto
19542,4075,netral,Prabowo Subianto
19543,4076,netral,Prabowo Subianto
19544,4077,netral,Prabowo Subianto
19545,4078,netral,Prabowo Subianto
19546,4079,netral,Prabowo Subianto
19547,4080,netral,Prabowo Subianto
19548,4082,netral,Prabowo Subianto
19549,4083,netral,Prabowo Subianto
19550,4085,netral,Prabowo Subianto
19551,4088,netral,Prabowo Subianto
19552,4090,netral,Prabowo Subianto
19553,4091,netral,Prabowo Subianto
19554,4092,netral,Prabowo Subianto
19555,4093,netral,Prabowo Subianto
19556,4094,netral,Prabowo Subianto
19557,4095,netral,Prabowo Subianto
19558,4097,netral,Prabowo Subianto
19559,4098,netral,Prabowo Subianto
19560,4100,netral,Prabowo Subianto
19561,4101,netral,Prabowo Subianto
19562,4104,netral,Prabowo Subianto
19563,4106,netral,Prabowo Subianto
19564,4108,netral,Prabowo Subianto
19565,4109,netral,Prabowo Subianto
19566,4111,netral,Prabowo Subianto
19567,4112,netral,Prabowo Subianto
19568,4113,netral,Prabowo Subianto
19569,4114,netral,Prabowo Subianto
19570,4115,netral,Prabowo Subianto
19571,4116,netral,Prabowo Subianto
19572,4118,netral,Prabowo Subianto
19573,4119,netral,Prabowo Subianto
19574,4120,netral,Prabowo Subianto
19575,4122,netral,Prabowo Subianto
19576,4123,netral,Prabowo Subianto
19577,4124,netral,Prabowo Subianto
19578,4125,netral,Prabowo Subianto
19579,4126,netral,Prabowo Subianto
19580,4127,netral,Prabowo Subianto
19581,4128,netral,Prabowo Subianto
19582,4129,netral,Prabowo Subianto
19583,4131,netral,Prabowo Subianto
19584,4132,netral,Prabowo Subianto
19585,4134,netral,Prabowo Subianto
19586,4136,netral,Prabowo Subianto
19587,4137,netral,Prabowo Subianto
19588,4138,netral,Prabowo Subianto
19589,4141,netral,Prabowo Subianto
19590,4143,netral,Prabowo Subianto
19591,4144,netral,Prabowo Subianto
19592,4145,netral,Prabowo Subianto
19593,4147,netral,Prabowo Subianto
19594,4149,netral,Prabowo Subianto
19595,4150,netral,Prabowo Subianto
19596,4151,netral,Prabowo Subianto
19597,4152,netral,Prabowo Subianto
19598,4153,netral,Prabowo Subianto
19599,4154,netral,Prabowo Subianto
19600,4156,netral,Prabowo Subianto
19601,4159,netral,Prabowo Subianto
19602,4162,netral,Prabowo Subianto
19603,4163,netral,Prabowo Subianto
19604,4164,netral,Prabowo Subianto
19605,4165,netral,Prabowo Subianto
19606,4167,netral,Prabowo Subianto
19607,4168,netral,Prabowo Subianto
19608,4169,netral,Prabowo Subianto
19609,4170,netral,Prabowo Subianto
19610,4174,netral,Prabowo Subianto
19611,4175,netral,Prabowo Subianto
19612,4176,netral,Prabowo Subianto
19613,4177,netral,Prabowo Subianto
19614,4178,netral,Prabowo Subianto
19615,4182,netral,Prabowo Subianto
19616,4183,netral,Prabowo Subianto
19617,4184,netral,Prabowo Subianto
19618,4185,netral,Prabowo Subianto
19619,4187,netral,Prabowo Subianto
19620,4190,netral,Prabowo Subianto
19621,4192,netral,Prabowo Subianto
19622,4194,netral,Prabowo Subianto
19623,4196,netral,Prabowo Subianto
19624,4197,netral,Prabowo Subianto
19625,4201,netral,Prabowo Subianto
19626,4212,netral,Prabowo Subianto
19627,4219,netral,Prabowo Subianto
19628,4231,netral,Prabowo Subianto
19629,4232,netral,Prabowo Subianto
19630,4236,netral,Prabowo Subianto
19631,4237,netral,Prabowo Subianto
19632,4238,netral,Prabowo Subianto
19633,4239,netral,Prabowo Subianto
19634,4241,netral,Prabowo Subianto
19635,4242,netral,Prabowo Subianto
19636,4243,netral,Prabowo Subianto
19637,4249,netral,Prabowo Subianto
19638,4250,netral,Prabowo Subianto
19639,4256,netral,Prabowo Subianto
19640,4257,netral,Prabowo Subianto
19641,4258,netral,Prabowo Subianto
19642,4259,netral,Prabowo Subianto
19643,4260,netral,Prabowo Subianto
19644,4262,netral,Prabowo Subianto
19645,4263,netral,Prabowo Subianto
19646,4264,netral,Prabowo Subianto
19647,4265,netral,Prabowo Subianto
19648,4266,netral,Prabowo Subianto
19649,4268,netral,Prabowo Subianto
19650,4270,netral,Prabowo Subianto
19651,4273,netral,Prabowo Subianto
19652,4275,netral,Prabowo Subianto
19653,4276,netral,Prabowo Subianto
19654,4277,netral,Prabowo Subianto
19655,4278,netral,Prabowo Subianto
19656,4279,netral,Prabowo Subianto
19657,4280,netral,Prabowo Subianto
19658,4281,netral,Prabowo Subianto
19659,4282,netral,Prabowo Subianto
19660,4283,netral,Prabowo Subianto
19661,4285,netral,Prabowo Subianto
19662,4287,netral,Prabowo Subianto
19663,4289,netral,Prabowo Subianto
19664,4290,netral,Prabowo Subianto
19665,4292,netral,Prabowo Subianto
19666,4293,netral,Prabowo Subianto
19667,4296,netral,Prabowo Subianto
19668,4299,netral,Prabowo Subianto
19669,4300,netral,Prabowo Subianto
19670,4302,netral,Prabowo Subianto
19671,4303,netral,Prabowo Subianto
19672,4304,netral,Prabowo Subianto
19673,4305,netral,Prabowo Subianto
19674,4306,netral,Prabowo Subianto
19675,4307,netral,Prabowo Subianto
19676,4308,netral,Prabowo Subianto
19677,4313,netral,Prabowo Subianto
19678,4314,netral,Prabowo Subianto
19679,4315,netral,Prabowo Subianto
19680,4316,netral,Prabowo Subianto
19681,4318,netral,Prabowo Subianto
19682,4322,netral,Prabowo Subianto
19683,4323,netral,Prabowo Subianto
19684,4324,netral,Prabowo Subianto
19685,4325,netral,Prabowo Subianto
19686,4326,netral,Prabowo Subianto
19687,4327,netral,Prabowo Subianto
19688,4333,netral,Prabowo Subianto
19689,4334,netral,Prabowo Subianto
19690,4335,netral,Prabowo Subianto
19691,4338,netral,Prabowo Subianto
19692,4340,netral,Prabowo Subianto
19693,4341,netral,Prabowo Subianto
19694,4343,netral,Prabowo Subianto
19695,4344,netral,Prabowo Subianto
19696,4345,netral,Prabowo Subianto
19697,4351,netral,Prabowo Subianto
19698,4352,netral,Prabowo Subianto
19699,4356,netral,Prabowo Subianto
19700,4357,netral,Prabowo Subianto
19701,4360,netral,Prabowo Subianto
19702,4363,netral,Prabowo Subianto
19703,4366,netral,Prabowo Subianto
19704,4367,netral,Prabowo Subianto
19705,4372,netral,Prabowo Subianto
19706,4374,netral,Prabowo Subianto
19707,4375,netral,Prabowo Subianto
19708,4376,netral,Prabowo Subianto
19709,4377,netral,Prabowo Subianto
19710,4378,netral,Prabowo Subianto
19711,4379,netral,Prabowo Subianto
19712,4380,netral,Prabowo Subianto
19713,4381,netral,Prabowo Subianto
19714,4382,netral,Prabowo Subianto
19715,4383,netral,Prabowo Subianto
19716,4384,netral,Prabowo Subianto
19717,4385,netral,Prabowo Subianto
19718,4386,netral,Prabowo Subianto
19719,4387,netral,Prabowo Subianto
19720,4388,netral,Prabowo Subianto
19721,4389,netral,Prabowo Subianto
19722,4390,netral,Prabowo Subianto
19723,4391,netral,Prabowo Subianto
19724,4392,netral,Prabowo Subianto
19725,4393,netral,Prabowo Subianto
19726,4394,netral,Prabowo Subianto
19727,4395,netral,Prabowo Subianto
19728,4396,netral,Prabowo Subianto
19729,4397,netral,Prabowo Subianto
19730,4398,netral,Prabowo Subianto
19731,4399,netral,Prabowo Subianto
19732,4400,netral,Prabowo Subianto
19733,4401,netral,Prabowo Subianto
19734,4408,netral,Prabowo Subianto
19735,4409,netral,Prabowo Subianto
19736,4412,netral,Prabowo Subianto
19737,4414,netral,Prabowo Subianto
19738,4415,netral,Prabowo Subianto
19739,4417,netral,Prabowo Subianto
19740,4418,netral,Prabowo Subianto
19741,4419,netral,Prabowo Subianto
19742,4420,netral,Prabowo Subianto
19743,4421,netral,Prabowo Subianto
19744,4427,netral,Prabowo Subianto
19745,4431,netral,Prabowo Subianto
19746,4432,netral,Prabowo Subianto
19747,4433,netral,Prabowo Subianto
19748,4434,netral,Prabowo Subianto
19749,4435,netral,Prabowo Subianto
19750,4436,netral,Prabowo Subianto
19751,4437,netral,Prabowo Subianto
19752,4438,netral,Prabowo Subianto
19753,4439,netral,Prabowo Subianto
19754,4440,netral,Prabowo Subianto
19755,4441,netral,Prabowo Subianto
19756,4442,netral,Prabowo Subianto
19757,4443,netral,Prabowo Subianto
19758,4444,netral,Prabowo Subianto
19759,4445,netral,Prabowo Subianto
19760,4446,netral,Prabowo Subianto
19761,4447,netral,Prabowo Subianto
19762,4448,netral,Prabowo Subianto
19763,4451,netral,Prabowo Subianto
19764,4452,netral,Prabowo Subianto
19765,4453,netral,Prabowo Subianto
19766,4454,netral,Prabowo Subianto
19767,4455,netral,Prabowo Subianto
19768,4456,netral,Prabowo Subianto
19769,4457,netral,Prabowo Subianto
19770,4458,netral,Prabowo Subianto
19771,4460,netral,Prabowo Subianto
19772,4461,netral,Prabowo Subianto
19773,4462,netral,Prabowo Subianto
19774,4464,netral,Prabowo Subianto
19775,4465,netral,Prabowo Subianto
19776,4467,netral,Prabowo Subianto
19777,4469,netral,Prabowo Subianto
19778,4470,netral,Prabowo Subianto
19779,4471,netral,Prabowo Subianto
19780,4472,netral,Prabowo Subianto
19781,4473,netral,Prabowo Subianto
19782,4474,netral,Prabowo Subianto
19783,4477,netral,Prabowo Subianto
19784,4481,netral,Prabowo Subianto
19785,4482,netral,Prabowo Subianto
19786,4483,netral,Prabowo Subianto
19787,4484,netral,Prabowo Subianto
19788,4485,netral,Prabowo Subianto
19789,4490,netral,Prabowo Subianto
19790,4492,netral,Prabowo Subianto
19791,4496,netral,Prabowo Subianto
19792,4497,netral,Prabowo Subianto
19793,4499,netral,Prabowo Subianto
19794,4500,netral,Prabowo Subianto
19795,4501,netral,Prabowo Subianto
19796,4502,netral,Prabowo Subianto
19797,4503,netral,Prabowo Subianto
19798,4504,netral,Prabowo Subianto
19799,4505,netral,Prabowo Subianto
19800,4506,netral,Prabowo Subianto
19801,4508,netral,Prabowo Subianto
19802,4509,netral,Prabowo Subianto
19803,4511,netral,Prabowo Subianto
19804,4513,netral,Prabowo Subianto
19805,4514,netral,Prabowo Subianto
19806,4515,netral,Prabowo Subianto
19807,4516,netral,Prabowo Subianto
19808,4518,netral,Prabowo Subianto
19809,4520,netral,Prabowo Subianto
19810,4521,netral,Prabowo Subianto
19811,4522,netral,Prabowo Subianto
19812,4523,netral,Prabowo Subianto
19813,4524,netral,Prabowo Subianto
19814,4527,netral,Prabowo Subianto
19815,4529,netral,Prabowo Subianto
19816,4531,netral,Prabowo Subianto
19817,4536,netral,Prabowo Subianto
19818,4539,netral,Prabowo Subianto
19819,4542,netral,Prabowo Subianto
19820,4544,netral,Prabowo Subianto
19821,4547,netral,Prabowo Subianto
19822,4548,netral,Prabowo Subianto
19823,4553,netral,Prabowo Subianto
19824,4554,netral,Prabowo Subianto
19825,4555,netral,Prabowo Subianto
19826,4556,netral,Prabowo Subianto
19827,4558,netral,Prabowo Subianto
19828,4559,netral,Prabowo Subianto
19829,4560,netral,Prabowo Subianto
19830,4563,netral,Prabowo Subianto
19831,4567,netral,Prabowo Subianto
19832,4569,netral,Prabowo Subianto
19833,4570,netral,Prabowo Subianto
19834,4571,netral,Prabowo Subianto
19835,4575,netral,Prabowo Subianto
19836,4576,netral,Prabowo Subianto
19837,4578,netral,Prabowo Subianto
19838,4579,netral,Prabowo Subianto
19839,4581,netral,Prabowo Subianto
19840,4582,netral,Prabowo Subianto
19841,4584,netral,Prabowo Subianto
19842,4585,netral,Prabowo Subianto
19843,4586,netral,Prabowo Subianto
19844,4589,netral,Prabowo Subianto
19845,4591,netral,Prabowo Subianto
19846,4593,netral,Prabowo Subianto
19847,4595,netral,Prabowo Subianto
19848,4598,netral,Prabowo Subianto
19849,4599,netral,Prabowo Subianto
19850,4600,netral,Prabowo Subianto
19851,4601,netral,Prabowo Subianto
19852,4603,netral,Prabowo Subianto
19853,4605,netral,Prabowo Subianto
19854,4606,netral,Prabowo Subianto
19855,4607,netral,Prabowo Subianto
19856,4608,netral,Prabowo Subianto
19857,4611,netral,Prabowo Subianto
19858,4612,netral,Prabowo Subianto
19859,4613,netral,Prabowo Subianto
19860,4620,netral,Prabowo Subianto
19861,4623,netral,Prabowo Subianto
19862,4626,netral,Prabowo Subianto
19863,4632,netral,Prabowo Subianto
19864,4634,netral,Prabowo Subianto
19865,4636,netral,Prabowo Subianto
19866,4637,netral,Prabowo Subianto
19867,4638,netral,Prabowo Subianto
19868,4643,netral,Prabowo Subianto
19869,4644,netral,Prabowo Subianto
19870,4646,netral,Prabowo Subianto
19871,4647,netral,Prabowo Subianto
19872,4648,netral,Prabowo Subianto
19873,4651,netral,Prabowo Subianto
19874,4652,netral,Prabowo Subianto
19875,4653,netral,Prabowo Subianto
19876,4654,netral,Prabowo Subianto
19877,4655,netral,Prabowo Subianto
19878,4656,netral,Prabowo Subianto
19879,4657,netral,Prabowo Subianto
19880,4658,netral,Prabowo Subianto
19881,4659,netral,Prabowo Subianto
19882,4661,netral,Prabowo Subianto
19883,4662,netral,Prabowo Subianto
19884,4663,netral,Prabowo Subianto
19885,4664,netral,Prabowo Subianto
19886,4666,netral,Prabowo Subianto
19887,4667,netral,Prabowo Subianto
19888,4668,netral,Prabowo Subianto
19889,4670,netral,Prabowo Subianto
19890,4671,netral,Prabowo Subianto
19891,4672,netral,Prabowo Subianto
19892,4674,netral,Prabowo Subianto
19893,4675,netral,Prabowo Subianto
19894,4676,netral,Prabowo Subianto
19895,4678,netral,Prabowo Subianto
19896,4679,netral,Prabowo Subianto
19897,4680,netral,Prabowo Subianto
19898,4681,netral,Prabowo Subianto
19899,4682,netral,Prabowo Subianto
19900,4683,netral,Prabowo Subianto
19901,4684,netral,Prabowo Subianto
19902,4691,netral,Prabowo Subianto
19903,4692,netral,Prabowo Subianto
19904,4702,netral,Prabowo Subianto
19905,4704,netral,Prabowo Subianto
19906,4705,netral,Prabowo Subianto
19907,4706,netral,Prabowo Subianto
19908,4707,netral,Prabowo Subianto
19909,4708,netral,Prabowo Subianto
19910,4709,netral,Prabowo Subianto
19911,4710,netral,Prabowo Subianto
19912,4712,netral,Prabowo Subianto
19913,4713,netral,Prabowo Subianto
19914,4714,netral,Prabowo Subianto
19915,4715,netral,Prabowo Subianto
19916,4716,netral,Prabowo Subianto
19917,4717,netral,Prabowo Subianto
19918,4719,netral,Prabowo Subianto
19919,4720,netral,Prabowo Subianto
19920,4721,netral,Prabowo Subianto
19921,4722,netral,Prabowo Subianto
